wl (nm); Emeas; Emod_sc - Retrieved values (SS = -0.118 nm, FWHM =  5.778 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  3.500 nm)
881.00000; 0.80977356; 0.73445710; 0.72968203
882.00000; 0.80849926; 0.73426585; 0.72757183
883.00000; 0.80751973; 0.73520296; 0.72566162
884.00000; 0.80577000; 0.73400367; 0.72365494
885.00000; 0.80356555; 0.72944736; 0.72154104
886.00000; 0.80011544; 0.72439869; 0.71958708
887.00000; 0.79591910; 0.72321823; 0.71784556
888.00000; 0.79108150; 0.72589666; 0.71561621
889.00000; 0.78253538; 0.72796783; 0.71135363
890.00000; 0.76933772; 0.72490451; 0.70313514
891.00000; 0.75062494; 0.71385637; 0.68937975
892.00000; 0.72351214; 0.69397440; 0.66946810
893.00000; 0.69327266; 0.66665106; 0.64409382
894.00000; 0.65922731; 0.63267703; 0.61450092
895.00000; 0.62498354; 0.59485698; 0.58335738
896.00000; 0.59090125; 0.55900709; 0.55347797
897.00000; 0.56897267; 0.52991972; 0.52755470
898.00000; 0.55328315; 0.50731659; 0.50794212
899.00000; 0.54601453; 0.49067583; 0.49660753
900.00000; 0.54935062; 0.48331599; 0.49480659
901.00000; 0.55641146; 0.49073365; 0.50219739
902.00000; 0.56930764; 0.51659074; 0.51587106
903.00000; 0.57963332; 0.55306241; 0.53028698
904.00000; 0.58836013; 0.58077121; 0.53966494
905.00000; 0.58400005; 0.58224986; 0.53980227
906.00000; 0.57345970; 0.55860944; 0.53066694
907.00000; 0.55407495; 0.52599415; 0.51589870
908.00000; 0.53557336; 0.50026613; 0.50045536
909.00000; 0.51953969; 0.48748934; 0.48796772
910.00000; 0.51267199; 0.48595137; 0.47946516
911.00000; 0.50896575; 0.48849731; 0.47393203
912.00000; 0.50728559; 0.48617048; 0.46990145
913.00000; 0.50703490; 0.47827465; 0.46684947
914.00000; 0.50804919; 0.47155807; 0.46542253
915.00000; 0.51085012; 0.46989050; 0.46705568
916.00000; 0.51887249; 0.47329003; 0.47290314
917.00000; 0.52865429; 0.48332613; 0.48305224
918.00000; 0.53965711; 0.50267187; 0.49608281
919.00000; 0.55059194; 0.52747133; 0.50928949
920.00000; 0.56154347; 0.54572405; 0.51967174
921.00000; 0.56676256; 0.55033317; 0.52518062
922.00000; 0.56528769; 0.54522299; 0.52527858
923.00000; 0.55320686; 0.53715245; 0.52039363
924.00000; 0.53436204; 0.53019973; 0.51040612
925.00000; 0.51150224; 0.52414810; 0.49416639
926.00000; 0.48016686; 0.51027086; 0.46982009
927.00000; 0.44442545; 0.47749766; 0.43628469
928.00000; 0.40510655; 0.42633298; 0.39452138
929.00000; 0.35811524; 0.36881520; 0.34766236
930.00000; 0.31032729; 0.31387080; 0.30008000
931.00000; 0.26232768; 0.26318465; 0.25621973
932.00000; 0.22714151; 0.21958579; 0.21979100
933.00000; 0.19816700; 0.18914999; 0.19347669
934.00000; 0.18346603; 0.17517976; 0.17808679
935.00000; 0.17581444; 0.17365050; 0.17365050
936.00000; 0.17365050; 0.17914462; 0.17901027
937.00000; 0.18240178; 0.19388402; 0.19180778
938.00000; 0.19248603; 0.22253727; 0.20836696
939.00000; 0.20418033; 0.25555904; 0.22409031
940.00000; 0.21408998; 0.27421292; 0.23486028
941.00000; 0.22260148; 0.27288648; 0.23872690
942.00000; 0.22605905; 0.26036811; 0.23657423
943.00000; 0.22624515; 0.24614481; 0.23126850
944.00000; 0.22362962; 0.23608486; 0.22606376
945.00000; 0.21618744; 0.23222314; 0.22306639
946.00000; 0.21227969; 0.23406963; 0.22309971
947.00000; 0.21570214; 0.23989748; 0.22569956
948.00000; 0.21712869; 0.24689735; 0.22975985
949.00000; 0.21872669; 0.25284537; 0.23413069
950.00000; 0.22546640; 0.25753750; 0.23804503
951.00000; 0.23216963; 0.25983895; 0.24131377
952.00000; 0.23890069; 0.26004458; 0.24429360
953.00000; 0.24416028; 0.26184744; 0.24767331
954.00000; 0.24943029; 0.26499505; 0.25210513
955.00000; 0.25476161; 0.26892990; 0.25806884
956.00000; 0.26053980; 0.27812446; 0.26540648
957.00000; 0.26698553; 0.29142772; 0.27360727
958.00000; 0.27636213; 0.29989945; 0.28224327
959.00000; 0.28716015; 0.30327573; 0.29138505
960.00000; 0.29934316; 0.31070847; 0.30150156
961.00000; 0.31187442; 0.32419732; 0.31298993
962.00000; 0.32647484; 0.33905366; 0.32596420
963.00000; 0.34527616; 0.35277292; 0.34058398
964.00000; 0.36267895; 0.36455642; 0.35727017
965.00000; 0.38023395; 0.37779271; 0.37717655
966.00000; 0.40177945; 0.40055539; 0.40024780
967.00000; 0.41858510; 0.43549435; 0.42491936
968.00000; 0.43061823; 0.47187194; 0.44797376
969.00000; 0.44844975; 0.49707313; 0.46571930
970.00000; 0.46510369; 0.50822870; 0.47559361
971.00000; 0.47700568; 0.50674135; 0.47724690
972.00000; 0.48492384; 0.49363267; 0.47266719
973.00000; 0.49113271; 0.47458876; 0.46541047
974.00000; 0.49713629; 0.45983725; 0.45929604
975.00000; 0.50097748; 0.45622058; 0.45681301
976.00000; 0.50256308; 0.46327093; 0.45886459
977.00000; 0.50406000; 0.47440102; 0.46483071
978.00000; 0.50671212; 0.48293376; 0.47359986
979.00000; 0.51260816; 0.49095964; 0.48427175
980.00000; 0.52224145; 0.50419888; 0.49619663
981.00000; 0.53366826; 0.52053884; 0.50871636
982.00000; 0.54444637; 0.53412919; 0.52112834
983.00000; 0.55517107; 0.54465245; 0.53288474
984.00000; 0.56588324; 0.55483853; 0.54368254
985.00000; 0.57846150; 0.56542122; 0.55324042
986.00000; 0.58961157; 0.57516166; 0.56154475
987.00000; 0.59574218; 0.58214669; 0.56832663
988.00000; 0.60252262; 0.58641290; 0.57361910
989.00000; 0.60957801; 0.58905642; 0.57770503
990.00000; 0.61379673; 0.59134030; 0.58099536
991.00000; 0.61719259; 0.59402552; 0.58383929
992.00000; 0.61962846; 0.59677526; 0.58640107
993.00000; 0.62187601; 0.59941898; 0.58865198
994.00000; 0.62446083; 0.60189897; 0.59044774
995.00000; 0.62858517; 0.60348996; 0.59163414
996.00000; 0.62802129; 0.60382955; 0.59219421
997.00000; 0.62526123; 0.60319789; 0.59222667
998.00000; 0.62513508; 0.60209870; 0.59196779
999.00000; 0.62449492; 0.60123048; 0.59167464
1000.0000; 0.62303735; 0.60110294; 0.59150293
